Id,Product Name,Description,Product Type,Categories,Price,Short Description,Product Status,Permalink,SKU,Sale Price,Visibility,On Sale,Stock Status,Regular Price,Weight,Length,Width,Height,Unit,Manage Stock,Stock,Purchaseable,Product Images,Product Image Set,Related Ids,Attributes,Custom Fields,attribute_pa_color,attribute_pa_size,Product Parent id,Variation Description,Comment Status
4179,Boston 0583 Brown,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,variable,"[{""name"":""Modern"",""slug"":""modern""}]",,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,publish,http://7einfotech.com/jpsrugs/product/boston-0583-brown,,,visible,no,instock,,,,,,in,yes,10,yes,"https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Frontal.jpg,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Lounge.jpg,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Corner.jpg,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Detail.jpg,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Reverse.jpg,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Thickness.jpg",no,,"[{""name"":""pa_size""||""value"":""80x300,120x170,160x230,200x290,240x330,300x400""||""position"":""0""||""is_visible"":""1""||""is_variation"":""1""||""is_taxonomy"":""1""}]","a:43:{s:18:""attribute_pa_color"";a:1:{i:0;s:0:"""";}s:26:""default_attribute_pa_color"";a:1:{i:0;s:0:"""";}s:17:""attribute_pa_size"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}s:4:""_sku"";a:1:{i:0;s:16:""moon12017004gre1"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:11:""_visibility"";a:1:{i:0;s:7:""visible"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:0:"""";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:13:""_manage_stock"";a:1:{i:0;s:3:""yes"";}s:6:""_stock"";a:1:{i:0;s:2:""10"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:9:""_featured"";a:1:{i:0;s:2:""no"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:4:""2740"";}s:22:""_product_image_gallery"";a:1:{i:0;s:19:""2741,2742,2743,2744"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:10:""_edit_lock"";a:1:{i:0;s:12:""1490125958:1"";}s:19:""_product_attributes"";a:1:{i:0;s:162:""a:1:{s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:20:""_min_variation_price"";a:1:{i:0;s:3:""220"";}s:20:""_max_variation_price"";a:1:{i:0;s:3:""550"";}s:23:""_min_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:23:""_max_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:28:""_min_variation_regular_price"";a:1:{i:0;s:3:""220"";}s:28:""_max_variation_regular_price"";a:1:{i:0;s:3:""550"";}s:31:""_min_regular_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:31:""_max_regular_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:25:""_min_variation_sale_price"";a:1:{i:0;N;}s:25:""_max_variation_sale_price"";a:1:{i:0;N;}s:28:""_min_sale_price_variation_id"";a:1:{i:0;N;}s:28:""_max_sale_price_variation_id"";a:1:{i:0;N;}s:6:""_price"";a:2:{i:0;s:3:""220"";i:1;s:3:""550"";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}}",,,0,,open
4185,Boston 0583 Brown,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,variation,"[{""name"":""Modern"",""slug"":""modern""}]",199,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,publish,http://7einfotech.com/jpsrugs/product/boston-0583-brown,bost80300583bro,199,visible,no,instock,199,,,,,in,yes,10,yes,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Frontal.jpg,no,,[],"a:43:{s:18:""attribute_pa_color"";a:1:{i:0;s:0:"""";}s:26:""default_attribute_pa_color"";a:1:{i:0;s:0:"""";}s:17:""attribute_pa_size"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}s:4:""_sku"";a:1:{i:0;s:16:""moon12017004gre1"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:11:""_visibility"";a:1:{i:0;s:7:""visible"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:0:"""";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:13:""_manage_stock"";a:1:{i:0;s:3:""yes"";}s:6:""_stock"";a:1:{i:0;s:2:""10"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:9:""_featured"";a:1:{i:0;s:2:""no"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:4:""2740"";}s:22:""_product_image_gallery"";a:1:{i:0;s:19:""2741,2742,2743,2744"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:10:""_edit_lock"";a:1:{i:0;s:12:""1490125958:1"";}s:19:""_product_attributes"";a:1:{i:0;s:162:""a:1:{s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:20:""_min_variation_price"";a:1:{i:0;s:3:""220"";}s:20:""_max_variation_price"";a:1:{i:0;s:3:""550"";}s:23:""_min_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:23:""_max_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:28:""_min_variation_regular_price"";a:1:{i:0;s:3:""220"";}s:28:""_max_variation_regular_price"";a:1:{i:0;s:3:""550"";}s:31:""_min_regular_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:31:""_max_regular_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:25:""_min_variation_sale_price"";a:1:{i:0;N;}s:25:""_max_variation_sale_price"";a:1:{i:0;N;}s:28:""_min_sale_price_variation_id"";a:1:{i:0;N;}s:28:""_max_sale_price_variation_id"";a:1:{i:0;N;}s:6:""_price"";a:2:{i:0;s:3:""220"";i:1;s:3:""550"";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}}",,80x300,4179,,open
4187,Boston 0583 Brown,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,variation,"[{""name"":""Modern"",""slug"":""modern""}]",129,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,publish,http://7einfotech.com/jpsrugs/product/boston-0583-brown,bost120170583bro,129,visible,no,instock,129,,,,,in,yes,10,yes,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Lounge.jpg,no,,[],"a:43:{s:18:""attribute_pa_color"";a:1:{i:0;s:0:"""";}s:26:""default_attribute_pa_color"";a:1:{i:0;s:0:"""";}s:17:""attribute_pa_size"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}s:4:""_sku"";a:1:{i:0;s:16:""moon12017004gre1"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:11:""_visibility"";a:1:{i:0;s:7:""visible"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:0:"""";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:13:""_manage_stock"";a:1:{i:0;s:3:""yes"";}s:6:""_stock"";a:1:{i:0;s:2:""10"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:9:""_featured"";a:1:{i:0;s:2:""no"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:4:""2740"";}s:22:""_product_image_gallery"";a:1:{i:0;s:19:""2741,2742,2743,2744"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:10:""_edit_lock"";a:1:{i:0;s:12:""1490125958:1"";}s:19:""_product_attributes"";a:1:{i:0;s:162:""a:1:{s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:20:""_min_variation_price"";a:1:{i:0;s:3:""220"";}s:20:""_max_variation_price"";a:1:{i:0;s:3:""550"";}s:23:""_min_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:23:""_max_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:28:""_min_variation_regular_price"";a:1:{i:0;s:3:""220"";}s:28:""_max_variation_regular_price"";a:1:{i:0;s:3:""550"";}s:31:""_min_regular_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:31:""_max_regular_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:25:""_min_variation_sale_price"";a:1:{i:0;N;}s:25:""_max_variation_sale_price"";a:1:{i:0;N;}s:28:""_min_sale_price_variation_id"";a:1:{i:0;N;}s:28:""_max_sale_price_variation_id"";a:1:{i:0;N;}s:6:""_price"";a:2:{i:0;s:3:""220"";i:1;s:3:""550"";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}}",,120x170,4179,,open
4189,Boston 0583 Brown,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,variation,"[{""name"":""Modern"",""slug"":""modern""}]",199,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,publish,http://7einfotech.com/jpsrugs/product/boston-0583-brown,bost160230583bro,199,visible,no,instock,199,,,,,in,yes,10,yes,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Corner.jpg,no,,[],"a:43:{s:18:""attribute_pa_color"";a:1:{i:0;s:0:"""";}s:26:""default_attribute_pa_color"";a:1:{i:0;s:0:"""";}s:17:""attribute_pa_size"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}s:4:""_sku"";a:1:{i:0;s:16:""moon12017004gre1"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:11:""_visibility"";a:1:{i:0;s:7:""visible"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:0:"""";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:13:""_manage_stock"";a:1:{i:0;s:3:""yes"";}s:6:""_stock"";a:1:{i:0;s:2:""10"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:9:""_featured"";a:1:{i:0;s:2:""no"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:4:""2740"";}s:22:""_product_image_gallery"";a:1:{i:0;s:19:""2741,2742,2743,2744"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:10:""_edit_lock"";a:1:{i:0;s:12:""1490125958:1"";}s:19:""_product_attributes"";a:1:{i:0;s:162:""a:1:{s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:20:""_min_variation_price"";a:1:{i:0;s:3:""220"";}s:20:""_max_variation_price"";a:1:{i:0;s:3:""550"";}s:23:""_min_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:23:""_max_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:28:""_min_variation_regular_price"";a:1:{i:0;s:3:""220"";}s:28:""_max_variation_regular_price"";a:1:{i:0;s:3:""550"";}s:31:""_min_regular_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:31:""_max_regular_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:25:""_min_variation_sale_price"";a:1:{i:0;N;}s:25:""_max_variation_sale_price"";a:1:{i:0;N;}s:28:""_min_sale_price_variation_id"";a:1:{i:0;N;}s:28:""_max_sale_price_variation_id"";a:1:{i:0;N;}s:6:""_price"";a:2:{i:0;s:3:""220"";i:1;s:3:""550"";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}}",,160x230,4179,,open
4191,Boston 0583 Brown,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,variation,"[{""name"":""Modern"",""slug"":""modern""}]",369,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,publish,http://7einfotech.com/jpsrugs/product/boston-0583-brown,bost200290583bro,369,visible,no,instock,369,,,,,in,yes,10,yes,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Detail.jpg,no,,[],"a:43:{s:18:""attribute_pa_color"";a:1:{i:0;s:0:"""";}s:26:""default_attribute_pa_color"";a:1:{i:0;s:0:"""";}s:17:""attribute_pa_size"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}s:4:""_sku"";a:1:{i:0;s:16:""moon12017004gre1"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:11:""_visibility"";a:1:{i:0;s:7:""visible"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:0:"""";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:13:""_manage_stock"";a:1:{i:0;s:3:""yes"";}s:6:""_stock"";a:1:{i:0;s:2:""10"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:9:""_featured"";a:1:{i:0;s:2:""no"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:4:""2740"";}s:22:""_product_image_gallery"";a:1:{i:0;s:19:""2741,2742,2743,2744"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:10:""_edit_lock"";a:1:{i:0;s:12:""1490125958:1"";}s:19:""_product_attributes"";a:1:{i:0;s:162:""a:1:{s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:20:""_min_variation_price"";a:1:{i:0;s:3:""220"";}s:20:""_max_variation_price"";a:1:{i:0;s:3:""550"";}s:23:""_min_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:23:""_max_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:28:""_min_variation_regular_price"";a:1:{i:0;s:3:""220"";}s:28:""_max_variation_regular_price"";a:1:{i:0;s:3:""550"";}s:31:""_min_regular_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:31:""_max_regular_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:25:""_min_variation_sale_price"";a:1:{i:0;N;}s:25:""_max_variation_sale_price"";a:1:{i:0;N;}s:28:""_min_sale_price_variation_id"";a:1:{i:0;N;}s:28:""_max_sale_price_variation_id"";a:1:{i:0;N;}s:6:""_price"";a:2:{i:0;s:3:""220"";i:1;s:3:""550"";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}}",,200x290,4179,,open
4193,Boston 0583 Brown,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,variation,"[{""name"":""Modern"",""slug"":""modern""}]",499,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,publish,http://7einfotech.com/jpsrugs/product/boston-0583-brown,bost240330583bro,499,visible,no,instock,499,,,,,in,yes,10,yes,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Reverse.jpg,no,,[],"a:43:{s:18:""attribute_pa_color"";a:1:{i:0;s:0:"""";}s:26:""default_attribute_pa_color"";a:1:{i:0;s:0:"""";}s:17:""attribute_pa_size"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}s:4:""_sku"";a:1:{i:0;s:16:""moon12017004gre1"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:11:""_visibility"";a:1:{i:0;s:7:""visible"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:0:"""";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:13:""_manage_stock"";a:1:{i:0;s:3:""yes"";}s:6:""_stock"";a:1:{i:0;s:2:""10"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:9:""_featured"";a:1:{i:0;s:2:""no"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:4:""2740"";}s:22:""_product_image_gallery"";a:1:{i:0;s:19:""2741,2742,2743,2744"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:10:""_edit_lock"";a:1:{i:0;s:12:""1490125958:1"";}s:19:""_product_attributes"";a:1:{i:0;s:162:""a:1:{s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:20:""_min_variation_price"";a:1:{i:0;s:3:""220"";}s:20:""_max_variation_price"";a:1:{i:0;s:3:""550"";}s:23:""_min_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:23:""_max_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:28:""_min_variation_regular_price"";a:1:{i:0;s:3:""220"";}s:28:""_max_variation_regular_price"";a:1:{i:0;s:3:""550"";}s:31:""_min_regular_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:31:""_max_regular_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:25:""_min_variation_sale_price"";a:1:{i:0;N;}s:25:""_max_variation_sale_price"";a:1:{i:0;N;}s:28:""_min_sale_price_variation_id"";a:1:{i:0;N;}s:28:""_max_sale_price_variation_id"";a:1:{i:0;N;}s:6:""_price"";a:2:{i:0;s:3:""220"";i:1;s:3:""550"";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}}",,240x330,4179,,open
4195,Boston 0583 Brown,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,variation,"[{""name"":""Modern"",""slug"":""modern""}]",699,This decorative collection consists of modern designs with subtle textures. These exquisite <br>designs are available in a variety of 3 colours each. Boston Collection rugs are both durable <br>and easy to maintain with their non-shedding pile and anti-static properties.,publish,http://7einfotech.com/jpsrugs/product/boston-0583-brown,bost300400583bro,699,visible,no,instock,699,,,,,in,yes,10,yes,https://cdn.shopify.com/s/files/1/1029/5135/products/Boston_Collection_0583_Brown_Thickness.jpg,no,,[],"a:43:{s:18:""attribute_pa_color"";a:1:{i:0;s:0:"""";}s:26:""default_attribute_pa_color"";a:1:{i:0;s:0:"""";}s:17:""attribute_pa_size"";a:1:{i:0;s:0:"""";}s:22:""_variation_description"";a:1:{i:0;s:0:"""";}s:4:""_sku"";a:1:{i:0;s:16:""moon12017004gre1"";}s:11:""_sale_price"";a:1:{i:0;s:0:"""";}s:11:""_visibility"";a:1:{i:0;s:7:""visible"";}s:13:""_stock_status"";a:1:{i:0;s:7:""instock"";}s:14:""_regular_price"";a:1:{i:0;s:0:"""";}s:8:""_virtual"";a:1:{i:0;s:2:""no"";}s:14:""_purchase_note"";a:1:{i:0;s:0:"""";}s:7:""_weight"";a:1:{i:0;s:0:"""";}s:7:""_length"";a:1:{i:0;s:0:"""";}s:6:""_width"";a:1:{i:0;s:0:"""";}s:7:""_height"";a:1:{i:0;s:0:"""";}s:18:""_sold_individually"";a:1:{i:0;s:2:""no"";}s:13:""_manage_stock"";a:1:{i:0;s:3:""yes"";}s:6:""_stock"";a:1:{i:0;s:2:""10"";}s:11:""_backorders"";a:1:{i:0;s:2:""no"";}s:9:""_featured"";a:1:{i:0;s:2:""no"";}s:11:""_tax_status"";a:1:{i:0;s:7:""taxable"";}s:10:""_tax_class"";a:1:{i:0;s:0:"""";}s:13:""_thumbnail_id"";a:1:{i:0;s:4:""2740"";}s:22:""_product_image_gallery"";a:1:{i:0;s:19:""2741,2742,2743,2744"";}s:16:""_wc_rating_count"";a:1:{i:0;s:6:""a:0:{}"";}s:18:""_wc_average_rating"";a:1:{i:0;s:1:""0"";}s:10:""_edit_lock"";a:1:{i:0;s:12:""1490125958:1"";}s:19:""_product_attributes"";a:1:{i:0;s:162:""a:1:{s:7:""pa_size"";a:6:{s:4:""name"";s:7:""pa_size"";s:5:""value"";s:0:"""";s:8:""position"";s:1:""0"";s:10:""is_visible"";i:1;s:12:""is_variation"";i:1;s:11:""is_taxonomy"";i:1;}}"";}s:13:""_downloadable"";a:1:{i:0;s:2:""no"";}s:20:""_min_variation_price"";a:1:{i:0;s:3:""220"";}s:20:""_max_variation_price"";a:1:{i:0;s:3:""550"";}s:23:""_min_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:23:""_max_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:28:""_min_variation_regular_price"";a:1:{i:0;s:3:""220"";}s:28:""_max_variation_regular_price"";a:1:{i:0;s:3:""550"";}s:31:""_min_regular_price_variation_id"";a:1:{i:0;s:4:""2745"";}s:31:""_max_regular_price_variation_id"";a:1:{i:0;s:4:""2751"";}s:25:""_min_variation_sale_price"";a:1:{i:0;N;}s:25:""_max_variation_sale_price"";a:1:{i:0;N;}s:28:""_min_sale_price_variation_id"";a:1:{i:0;N;}s:28:""_max_sale_price_variation_id"";a:1:{i:0;N;}s:6:""_price"";a:2:{i:0;s:3:""220"";i:1;s:3:""550"";}s:19:""_default_attributes"";a:1:{i:0;s:6:""a:0:{}"";}}",,300x400,4179,,open
